external_id	study
GTEX-11P82-0326-SM-5HL51.1	ADIPOSE_TISSUE
GTEX-13U4I-0226-SM-5SIB1.1	ADIPOSE_TISSUE
GTEX-ZE7O-0226-SM-5S2N1.1	ADIPOSE_TISSUE
GTEX-14BIL-2426-SM-5QGQR.1	ADIPOSE_TISSUE
GTEX-13NYS-0726-SM-5J1OR.1	ADIPOSE_TISSUE
GTEX-W5WG-2526-SM-4SOJ2.1	ADIPOSE_TISSUE
GTEX-11ZUS-1826-SM-5FQTR.1	ADIPOSE_TISSUE
GTEX-ZVP2-1826-SM-5GU62.1	ADIPOSE_TISSUE
GTEX-13O61-1926-SM-5KM1R.1	ADIPOSE_TISSUE
GTEX-13VXU-0226-SM-5SI9R.1	ADIPOSE_TISSUE
GTEX-13PL7-1226-SM-5SIAR.1	ADIPOSE_TISSUE
GTEX-12696-1826-SM-5EGJS.1	ADIPOSE_TISSUE
GTEX-14E6C-0226-SM-5S2N3.1	ADIPOSE_TISSUE
GTEX-ZF3C-0226-SM-4WWB3.1	ADIPOSE_TISSUE
GTEX-14BMU-2126-SM-5S2TS.1	ADIPOSE_TISSUE
GTEX-X15G-2326-SM-4PQZS.1	ADIPOSE_TISSUE
GTEX-145ME-0726-SM-5O9A3.1	ADIPOSE_TISSUE
GTEX-Z9EW-0826-SM-5HL9T.1	ADIPOSE_TISSUE
GTEX-ZVTK-0526-SM-5GZWT.1	ADIPOSE_TISSUE
GTEX-ZVZQ-0426-SM-59HLT.1	ADIPOSE_TISSUE
GTEX-1269C-2726-SM-5EGJ4.1	ADIPOSE_TISSUE
GTEX-WWTW-1326-SM-4MVNT.1	ADIPOSE_TISSUE
GTEX-13O21-1526-SM-5K7W4.1	ADIPOSE_TISSUE
GTEX-ZYWO-1726-SM-5E44T.1	ADIPOSE_TISSUE
GTEX-14B4R-0526-SM-5QGQT.1	ADIPOSE_TISSUE
GTEX-145LT-1826-SM-5QGP4.1	ADIPOSE_TISSUE
GTEX-WVJS-0226-SM-4MVOU.1	ADIPOSE_TISSUE
GTEX-12584-0226-SM-5EQL5.1	ADIPOSE_TISSUE
GTEX-11P81-2426-SM-5GU65.1	ADIPOSE_TISSUE
GTEX-14ICL-0926-SM-5S2TU.1	ADIPOSE_TISSUE
GTEX-ZT9W-1026-SM-57WG5.1	ADIPOSE_TISSUE
GTEX-Y111-0926-SM-4SOIU.1	ADIPOSE_TISSUE
GTEX-13112-2726-SM-5DUW5.1	ADIPOSE_TISSUE
GTEX-12ZZX-0226-SM-5DUXU.1	ADIPOSE_TISSUE
GTEX-ZYVF-1026-SM-5E44V.1	ADIPOSE_TISSUE
GTEX-11EMC-2826-SM-5PNY6.1	ADIPOSE_TISSUE
GTEX-12WSA-1626-SM-5EGJV.1	ADIPOSE_TISSUE
GTEX-11ZUS-0726-SM-59886.1	ADIPOSE_TISSUE
GTEX-ZAB4-1426-SM-5CVN6.1	ADIPOSE_TISSUE
GTEX-146FR-0226-SM-5Q5F6.1	ADIPOSE_TISSUE
GTEX-ZDTS-1826-SM-5S2N6.1	ADIPOSE_TISSUE
GTEX-ZE9C-1326-SM-5S2OW.1	ADIPOSE_TISSUE
GTEX-ZDXO-2326-SM-5LU9W.1	ADIPOSE_TISSUE
GTEX-ZP4G-1326-SM-5EGIW.1	ADIPOSE_TISSUE
GTEX-YB5E-2126-SM-5IFI7.1	ADIPOSE_TISSUE
GTEX-111FC-1426-SM-5N9C7.1	ADIPOSE_TISSUE
GTEX-Y111-0226-SM-4SOIW.1	ADIPOSE_TISSUE
GTEX-XBEW-0726-SM-4QARX.1	ADIPOSE_TISSUE
GTEX-13NZ9-0526-SM-5J1OX.1	ADIPOSE_TISSUE
GTEX-13QBU-2526-SM-5LU4X.1	ADIPOSE_TISSUE
GTEX-11DYG-2026-SM-5EGGX.1	ADIPOSE_TISSUE
GTEX-Y5V5-0226-SM-5S2N8.1	ADIPOSE_TISSUE
GTEX-Y114-2326-SM-4TT7X.1	ADIPOSE_TISSUE
GTEX-13FTY-0626-SM-5L3F8.1	ADIPOSE_TISSUE
GTEX-11O72-0226-SM-59869.1	ADIPOSE_TISSUE
GTEX-Y5V6-0626-SM-4WWFY.1	ADIPOSE_TISSUE
GTEX-13NYS-0226-SM-5MR49.1	ADIPOSE_TISSUE
GTEX-148VI-1726-SM-5S2W9.1	ADIPOSE_TISSUE
GTEX-139TU-1426-SM-5LZY9.1	ADIPOSE_TISSUE
GTEX-13113-1126-SM-5LZU9.1	ADIPOSE_TISSUE
GTEX-WYVS-0626-SM-4SOJY.1	ADIPOSE_TISSUE
GTEX-139T6-0526-SM-5IJC9.1	ADIPOSE_TISSUE
GTEX-WYBS-1026-SM-4ONCY.1	ADIPOSE_TISSUE
GTEX-Y8LW-1926-SM-4WWFZ.1	ADIPOSE_TISSUE
GTEX-13X6K-0726-SM-5LU2Z.1	ADIPOSE_TISSUE
GTEX-131XW-0526-SM-5PNXZ.1	ADIPOSE_TISSUE
GTEX-13111-1726-SM-5EGJZ.1	ADIPOSE_TISSUE
GTEX-Z93T-0226-SM-5HL5Z.1	ADIPOSE_TISSUE
GTEX-ZYFD-1026-SM-5E43Z.1	ADIPOSE_TISSUE
GTEX-PWN1-0226-SM-2S1OZ.1	ADIPOSE_TISSUE
GTEX-SN8G-0226-SM-4DM6B.1	ADIPOSE_TISSUE
GTEX-XYKS-2726-SM-4E3IC.1	ADIPOSE_TISSUE
GTEX-XBED-1326-SM-4AT4F.1	ADIPOSE_TISSUE
GTEX-VUSG-2426-SM-4KKZG.1	ADIPOSE_TISSUE
GTEX-R55C-1626-SM-48FEG.1	ADIPOSE_TISSUE
GTEX-XOTO-0226-SM-4B66H.1	ADIPOSE_TISSUE
GTEX-OXRP-0226-SM-48TDH.1	ADIPOSE_TISSUE
GTEX-XGQ4-1026-SM-4AT4L.1	ADIPOSE_TISSUE
GTEX-X8HC-0226-SM-4E3K1.1	ADIPOSE_TISSUE
GTEX-XK95-0426-SM-4AT4R.1	ADIPOSE_TISSUE
GTEX-XBED-2326-SM-47JYR.1	ADIPOSE_TISSUE
GTEX-XQ8I-0526-SM-4BOPS.1	ADIPOSE_TISSUE
GTEX-XUJ4-1726-SM-4BONW.1	ADIPOSE_TISSUE
GTEX-X5EB-2426-SM-4E3HX.1	ADIPOSE_TISSUE
GTEX-TKQ1-1126-SM-4GIAZ.1	ADIPOSE_TISSUE
GTEX-X4XY-0326-SM-46MVZ.1	ADIPOSE_TISSUE
GTEX-XAJ8-0926-SM-47JXZ.1	ADIPOSE_TISSUE
GTEX-WFJO-1926-SM-3GILA.1	ADIPOSE_TISSUE
GTEX-WK11-2426-SM-3NMAA.1	ADIPOSE_TISSUE
GTEX-145MG-0126-SM-5TDDA.1	ADIPOSE_TISSUE
GTEX-14PKU-2126-SM-7LT8A.1	ADIPOSE_TISSUE
GTEX-15D1Q-1326-SM-69LOA.1	ADIPOSE_TISSUE
GTEX-1F6I4-0226-SM-9MQMA.1	ADIPOSE_TISSUE
GTEX-1GF9V-0226-SM-9MQKA.1	ADIPOSE_TISSUE
GTEX-1H1DF-0226-SM-ARL9A.1	ADIPOSE_TISSUE
GTEX-1HCU8-1126-SM-CM2SA.1	ADIPOSE_TISSUE
GTEX-1I1HK-0226-SM-COH4A.1	ADIPOSE_TISSUE
GTEX-1JMQJ-1926-SM-D4P3A.1	ADIPOSE_TISSUE
GTEX-1LBAC-1026-SM-CXKYA.1	ADIPOSE_TISSUE
GTEX-1LGRB-0526-SM-COH3A.1	ADIPOSE_TISSUE
GTEX-1LH75-2526-SM-E9U5A.1	ADIPOSE_TISSUE
GTEX-1LVAO-2126-SM-DIPGA.1	ADIPOSE_TISSUE
GTEX-1MCQQ-1426-SM-E6CJA.1	ADIPOSE_TISSUE
GTEX-1PIGE-0526-SM-DTXFA.1	ADIPOSE_TISSUE
GTEX-Q2AH-1726-SM-3NB2B.1	ADIPOSE_TISSUE
GTEX-14PHX-1626-SM-69LQB.1	ADIPOSE_TISSUE
GTEX-17EVQ-0626-SM-7KFTB.1	ADIPOSE_TISSUE
GTEX-17F96-0726-SM-793CB.1	ADIPOSE_TISSUE
GTEX-17F96-1726-SM-7IGMB.1	ADIPOSE_TISSUE
GTEX-18465-1826-SM-731BB.1	ADIPOSE_TISSUE
GTEX-1A32A-0926-SM-718AB.1	ADIPOSE_TISSUE
GTEX-1BAJH-2126-SM-7EWFB.1	ADIPOSE_TISSUE
GTEX-1C2JI-0826-SM-7EPHB.1	ADIPOSE_TISSUE
GTEX-1C64O-0226-SM-73KXB.1	ADIPOSE_TISSUE
GTEX-1F75I-1026-SM-7SB8B.1	ADIPOSE_TISSUE
GTEX-1GPI7-0226-SM-9MQKB.1	ADIPOSE_TISSUE
GTEX-1HBPN-1526-SM-9WYSB.1	ADIPOSE_TISSUE
GTEX-1HCU7-2026-SM-A9G2B.1	ADIPOSE_TISSUE
GTEX-1HR9M-1426-SM-A9SMB.1	ADIPOSE_TISSUE
GTEX-1HT8W-0726-SM-A9SLB.1	ADIPOSE_TISSUE
GTEX-1I1GT-1326-SM-ACKWB.1	ADIPOSE_TISSUE
GTEX-1I1GU-2326-SM-CGQFB.1	ADIPOSE_TISSUE
GTEX-1J8Q3-1526-SM-CMKGB.1	ADIPOSE_TISSUE
GTEX-1KD5A-1326-SM-CYPTB.1	ADIPOSE_TISSUE
GTEX-1LC47-1526-SM-CY8IB.1	ADIPOSE_TISSUE
GTEX-1LG7Y-0426-SM-DKPQB.1	ADIPOSE_TISSUE
GTEX-1MJK3-0626-SM-E6CJB.1	ADIPOSE_TISSUE
GTEX-1QPFJ-0126-SM-E9J4B.1	ADIPOSE_TISSUE
GTEX-1R9PM-2126-SM-E8VOB.1	ADIPOSE_TISSUE
GTEX-1122O-0926-SM-9YFLC.1	ADIPOSE_TISSUE
GTEX-13X6J-0226-SM-7EPGC.1	ADIPOSE_TISSUE
GTEX-14E7W-2326-SM-69LQC.1	ADIPOSE_TISSUE
GTEX-15DCD-0226-SM-6LPKC.1	ADIPOSE_TISSUE
GTEX-15DZA-0626-SM-6PANC.1	ADIPOSE_TISSUE
GTEX-15RIE-2326-SM-7KFSC.1	ADIPOSE_TISSUE
GTEX-15SDE-2426-SM-7KFRC.1	ADIPOSE_TISSUE
GTEX-15SHU-2326-SM-7KUMC.1	ADIPOSE_TISSUE
GTEX-16MTA-2126-SM-6PALC.1	ADIPOSE_TISSUE
GTEX-16XZZ-1626-SM-7KUEC.1	ADIPOSE_TISSUE
GTEX-1A3MW-0826-SM-72D6C.1	ADIPOSE_TISSUE
GTEX-1A8G6-2026-SM-73KYC.1	ADIPOSE_TISSUE
GTEX-1GF9X-1926-SM-ADEIC.1	ADIPOSE_TISSUE
GTEX-1GN2E-0326-SM-COH3C.1	ADIPOSE_TISSUE
GTEX-1H1DF-1426-SM-9YFMC.1	ADIPOSE_TISSUE
GTEX-1HSKV-0326-SM-ADEJC.1	ADIPOSE_TISSUE
GTEX-1I4MK-0726-SM-ACKWC.1	ADIPOSE_TISSUE
GTEX-1I6K6-1526-SM-CGQFC.1	ADIPOSE_TISSUE
GTEX-1IE54-1426-SM-CL53C.1	ADIPOSE_TISSUE
GTEX-1LB8K-0326-SM-E9TJC.1	ADIPOSE_TISSUE
GTEX-1NHNU-1126-SM-E9J2C.1	ADIPOSE_TISSUE
GTEX-1QP2A-0226-SM-EVYBC.1	ADIPOSE_TISSUE
GTEX-1QP67-1126-SM-EAZ4C.1	ADIPOSE_TISSUE
GTEX-1S3DN-1626-SM-EVYCC.1	ADIPOSE_TISSUE
GTEX-WHPG-0626-SM-3NMBD.1	ADIPOSE_TISSUE
GTEX-15ER7-1026-SM-7KUMD.1	ADIPOSE_TISSUE
GTEX-16YQH-0226-SM-6PALD.1	ADIPOSE_TISSUE
GTEX-1AX8Z-1626-SM-73KWD.1	ADIPOSE_TISSUE
GTEX-1C64N-1326-SM-7SB7D.1	ADIPOSE_TISSUE
GTEX-1C6VR-1126-SM-7EPHD.1	ADIPOSE_TISSUE
GTEX-1H4P4-0326-SM-9WYTD.1	ADIPOSE_TISSUE
GTEX-1I6K6-0226-SM-ADEID.1	ADIPOSE_TISSUE
GTEX-1KD5A-0326-SM-D5OVD.1	ADIPOSE_TISSUE
GTEX-1KXAM-2326-SM-CYPTD.1	ADIPOSE_TISSUE
GTEX-1O9I2-1326-SM-E6CQD.1	ADIPOSE_TISSUE
GTEX-1OJC3-1326-SM-E9J3D.1	ADIPOSE_TISSUE
GTEX-1PPGY-0326-SM-DTXFD.1	ADIPOSE_TISSUE
GTEX-1QP28-0926-SM-EVR4D.1	ADIPOSE_TISSUE
GTEX-1QP66-0626-SM-E76PD.1	ADIPOSE_TISSUE
GTEX-UTHO-1826-SM-3GAFE.1	ADIPOSE_TISSUE
GTEX-S4Q7-1626-SM-3K2AE.1	ADIPOSE_TISSUE
GTEX-OIZI-0226-SM-2XCEE.1	ADIPOSE_TISSUE
GTEX-14PJ3-0726-SM-69LQE.1	ADIPOSE_TISSUE
GTEX-17EUY-0526-SM-7EWDE.1	ADIPOSE_TISSUE
GTEX-17HHY-1026-SM-7LG5E.1	ADIPOSE_TISSUE
GTEX-17MF6-1326-SM-79ONE.1	ADIPOSE_TISSUE
GTEX-18A66-0326-SM-718BE.1	ADIPOSE_TISSUE
GTEX-1A8G6-0526-SM-7PC1E.1	ADIPOSE_TISSUE
GTEX-1B97I-0526-SM-73KXE.1	ADIPOSE_TISSUE
GTEX-1CAMQ-1226-SM-7SB7E.1	ADIPOSE_TISSUE
GTEX-1EU9M-1126-SM-793DE.1	ADIPOSE_TISSUE
GTEX-1F6IF-2026-SM-7P8SE.1	ADIPOSE_TISSUE
GTEX-1GZ4H-1826-SM-9MQLE.1	ADIPOSE_TISSUE
GTEX-1HBPI-1826-SM-ADEHE.1	ADIPOSE_TISSUE
GTEX-1HR9M-0226-SM-COH3E.1	ADIPOSE_TISSUE
GTEX-1IDJF-0226-SM-CMKGE.1	ADIPOSE_TISSUE
GTEX-1J1OQ-1526-SM-CJI4E.1	ADIPOSE_TISSUE
GTEX-1KANB-2426-SM-EV7BE.1	ADIPOSE_TISSUE
GTEX-1LG7Y-1126-SM-CYPTE.1	ADIPOSE_TISSUE
GTEX-1PDJ9-0426-SM-E9J3E.1	ADIPOSE_TISSUE
GTEX-1POEN-0226-SM-EYYXE.1	ADIPOSE_TISSUE
GTEX-WFG8-2326-SM-3GILF.1	ADIPOSE_TISSUE
GTEX-OXRO-0226-SM-3LK6F.1	ADIPOSE_TISSUE
GTEX-WFON-1226-SM-3TW8F.1	ADIPOSE_TISSUE
GTEX-14E6E-0226-SM-7DUEF.1	ADIPOSE_TISSUE
GTEX-14PJ2-1426-SM-62LFF.1	ADIPOSE_TISSUE
GTEX-16AAH-2026-SM-7LG5F.1	ADIPOSE_TISSUE
GTEX-16BQI-1126-SM-7KULF.1	ADIPOSE_TISSUE
GTEX-18QFQ-1326-SM-731CF.1	ADIPOSE_TISSUE
GTEX-1AYD5-2326-SM-73KXF.1	ADIPOSE_TISSUE
GTEX-1B8SF-0526-SM-7939F.1	ADIPOSE_TISSUE
GTEX-1B996-0126-SM-7PBYF.1	ADIPOSE_TISSUE
GTEX-1CAMS-0926-SM-7SB7F.1	ADIPOSE_TISSUE
GTEX-1EU9M-0326-SM-7RHGF.1	ADIPOSE_TISSUE
GTEX-1GTWX-1526-SM-9MQLF.1	ADIPOSE_TISSUE
GTEX-1H3VY-0226-SM-9YFMF.1	ADIPOSE_TISSUE
GTEX-1HCUA-2226-SM-ADEHF.1	ADIPOSE_TISSUE
GTEX-1IDJU-2526-SM-CMKGF.1	ADIPOSE_TISSUE
GTEX-1KAFJ-0826-SM-CYPTF.1	ADIPOSE_TISSUE
GTEX-1KANA-1426-SM-CY8IF.1	ADIPOSE_TISSUE
GTEX-1R7EV-1926-SM-EVYBF.1	ADIPOSE_TISSUE
GTEX-1R9K5-0226-SM-EWRNF.1	ADIPOSE_TISSUE
GTEX-WRHK-0826-SM-3MJFG.1	ADIPOSE_TISSUE
GTEX-1122O-2026-SM-9YFMG.1	ADIPOSE_TISSUE
GTEX-17EVP-0426-SM-79OKG.1	ADIPOSE_TISSUE
GTEX-17F9Y-0726-SM-7LT9G.1	ADIPOSE_TISSUE
GTEX-17KNJ-2226-SM-731CG.1	ADIPOSE_TISSUE
GTEX-17MF6-0226-SM-7LG4G.1	ADIPOSE_TISSUE
GTEX-18A66-1926-SM-7LTAG.1	ADIPOSE_TISSUE
GTEX-1AX9K-0926-SM-7939G.1	ADIPOSE_TISSUE
GTEX-1CB4F-1126-SM-79OLG.1	ADIPOSE_TISSUE
GTEX-1CB4H-0326-SM-9WG5G.1	ADIPOSE_TISSUE
GTEX-1GMR3-2026-SM-9MQLG.1	ADIPOSE_TISSUE
GTEX-1I1CD-1026-SM-COH3G.1	ADIPOSE_TISSUE
GTEX-1IKK5-0526-SM-CMKGG.1	ADIPOSE_TISSUE
GTEX-1IL2U-2726-SM-C1YSG.1	ADIPOSE_TISSUE
GTEX-1K2DA-1126-SM-CGQGG.1	ADIPOSE_TISSUE
GTEX-1LG7Z-0226-SM-E6CIG.1	ADIPOSE_TISSUE
GTEX-1MCC2-2326-SM-E9U5G.1	ADIPOSE_TISSUE
GTEX-11GSP-1026-SM-9WYSH.1	ADIPOSE_TISSUE
GTEX-14JG6-0526-SM-6LLIH.1	ADIPOSE_TISSUE
GTEX-14JIY-0526-SM-62LFH.1	ADIPOSE_TISSUE
GTEX-14PHW-1626-SM-6EU2H.1	ADIPOSE_TISSUE
GTEX-15EU6-1726-SM-6M48H.1	ADIPOSE_TISSUE
GTEX-17F98-0326-SM-7DHLH.1	ADIPOSE_TISSUE
GTEX-17HG3-2326-SM-79OKH.1	ADIPOSE_TISSUE
GTEX-17HII-0826-SM-7DUFH.1	ADIPOSE_TISSUE
GTEX-18A7A-0926-SM-7LT8H.1	ADIPOSE_TISSUE
GTEX-1A3MV-0626-SM-731CH.1	ADIPOSE_TISSUE
GTEX-1B932-0226-SM-7PBYH.1	ADIPOSE_TISSUE
GTEX-1CAMR-0326-SM-793AH.1	ADIPOSE_TISSUE
GTEX-1GMRU-0726-SM-7PBZH.1	ADIPOSE_TISSUE
GTEX-1HFI6-1726-SM-CGQFH.1	ADIPOSE_TISSUE
GTEX-1LVAN-0126-SM-COH4H.1	ADIPOSE_TISSUE
GTEX-1N2DV-0626-SM-E9U5H.1	ADIPOSE_TISSUE
GTEX-13NYB-2626-SM-9YFMI.1	ADIPOSE_TISSUE
GTEX-15ETS-0426-SM-6PANI.1	ADIPOSE_TISSUE
GTEX-16GPK-0226-SM-7DUFI.1	ADIPOSE_TISSUE
GTEX-16NPX-0326-SM-7EWDI.1	ADIPOSE_TISSUE
GTEX-1AMEY-1426-SM-7939I.1	ADIPOSE_TISSUE
GTEX-1GF9U-1226-SM-ARL9I.1	ADIPOSE_TISSUE
GTEX-1GN73-0626-SM-7PC3I.1	ADIPOSE_TISSUE
GTEX-1HCU7-0326-SM-CMKGI.1	ADIPOSE_TISSUE
GTEX-1HSMP-0226-SM-CGQFI.1	ADIPOSE_TISSUE
GTEX-1I1GQ-0226-SM-COH3I.1	ADIPOSE_TISSUE
GTEX-1JJE9-1226-SM-CNPOI.1	ADIPOSE_TISSUE
GTEX-1JN76-1026-SM-ARZNI.1	ADIPOSE_TISSUE
GTEX-1LSNL-0526-SM-DIPFI.1	ADIPOSE_TISSUE
GTEX-1MCC2-0626-SM-DKPQI.1	ADIPOSE_TISSUE
GTEX-1QAET-1226-SM-DTX9I.1	ADIPOSE_TISSUE
GTEX-1RAZQ-1526-SM-E6CJI.1	ADIPOSE_TISSUE
GTEX-132QS-2526-SM-62LFJ.1	ADIPOSE_TISSUE
GTEX-13OVK-0326-SM-7KUEJ.1	ADIPOSE_TISSUE
GTEX-14ABY-1926-SM-62LDJ.1	ADIPOSE_TISSUE
GTEX-15TU5-1126-SM-6M47J.1	ADIPOSE_TISSUE
GTEX-16NGA-0526-SM-731AJ.1	ADIPOSE_TISSUE
GTEX-16XZZ-0226-SM-7MGVJ.1	ADIPOSE_TISSUE
GTEX-18D9U-0726-SM-7LG5J.1	ADIPOSE_TISSUE
GTEX-1C2JI-2226-SM-7IGPJ.1	ADIPOSE_TISSUE
GTEX-1CAMR-1826-SM-7MXUJ.1	ADIPOSE_TISSUE
GTEX-1E1VI-1826-SM-9WG5J.1	ADIPOSE_TISSUE
GTEX-1EWIQ-2526-SM-7EPIJ.1	ADIPOSE_TISSUE
GTEX-1F6I4-2126-SM-7PC2J.1	ADIPOSE_TISSUE
GTEX-1F88E-0526-SM-7SB8J.1	ADIPOSE_TISSUE
GTEX-1H1CY-2626-SM-9MQKJ.1	ADIPOSE_TISSUE
GTEX-1HSMP-1126-SM-B2LXJ.1	ADIPOSE_TISSUE
GTEX-1J1OQ-0326-SM-CYPTJ.1	ADIPOSE_TISSUE
GTEX-1KANA-0826-SM-D3L9J.1	ADIPOSE_TISSUE
GTEX-1LSNM-2026-SM-E6CIJ.1	ADIPOSE_TISSUE
GTEX-1OKEX-0926-SM-E8VNJ.1	ADIPOSE_TISSUE
GTEX-WH7G-1126-SM-3NMBK.1	ADIPOSE_TISSUE
GTEX-11NUK-0326-SM-5HL5K.1	ADIPOSE_TISSUE
GTEX-14ABY-0326-SM-5TDDK.1	ADIPOSE_TISSUE
GTEX-17KNJ-0426-SM-718AK.1	ADIPOSE_TISSUE
GTEX-183FY-1226-SM-7DHLK.1	ADIPOSE_TISSUE
GTEX-1F75A-0226-SM-7PC2K.1	ADIPOSE_TISSUE
GTEX-1F88F-2626-SM-9WG5K.1	ADIPOSE_TISSUE
GTEX-1GF9W-0426-SM-9MQKK.1	ADIPOSE_TISSUE
GTEX-1H1E6-2026-SM-9KNVK.1	ADIPOSE_TISSUE
GTEX-1HR98-0226-SM-CGQEK.1	ADIPOSE_TISSUE
GTEX-1ICG6-1726-SM-ARU7K.1	ADIPOSE_TISSUE
GTEX-1JKYR-0226-SM-CNPOK.1	ADIPOSE_TISSUE
GTEX-1K9T9-0226-SM-E9U6K.1	ADIPOSE_TISSUE
GTEX-1KD4Q-1426-SM-D4P3K.1	ADIPOSE_TISSUE
GTEX-1KWVE-0226-SM-E9TKK.1	ADIPOSE_TISSUE
GTEX-1LH75-1026-SM-EWROK.1	ADIPOSE_TISSUE
GTEX-1LVAM-1026-SM-DIPFK.1	ADIPOSE_TISSUE
GTEX-1MGNQ-0226-SM-EVYCK.1	ADIPOSE_TISSUE
GTEX-1NV5F-2526-SM-EXUSK.1	ADIPOSE_TISSUE
GTEX-1QMI2-1626-SM-EYYXK.1	ADIPOSE_TISSUE
GTEX-14LLW-0226-SM-62LEL.1	ADIPOSE_TISSUE
GTEX-15CHS-0226-SM-6871L.1	ADIPOSE_TISSUE
GTEX-15G19-1126-SM-7KUEL.1	ADIPOSE_TISSUE
GTEX-15SDE-2426-SM-72D6L.1	ADIPOSE_TISSUE
GTEX-16NGA-1826-SM-7LG5L.1	ADIPOSE_TISSUE
GTEX-18D9A-2026-SM-718BL.1	ADIPOSE_TISSUE
GTEX-1EX96-0926-SM-7MGXL.1	ADIPOSE_TISSUE
GTEX-1FIGZ-1626-SM-7SB8L.1	ADIPOSE_TISSUE
GTEX-1GN1U-0726-SM-9MQKL.1	ADIPOSE_TISSUE
GTEX-1GTWX-0226-SM-9YFLL.1	ADIPOSE_TISSUE
GTEX-1H1ZS-0526-SM-9WG5L.1	ADIPOSE_TISSUE
GTEX-1HC8U-0926-SM-A9G3L.1	ADIPOSE_TISSUE
GTEX-1HGF4-0226-SM-CNNQL.1	ADIPOSE_TISSUE
GTEX-1I1CD-0226-SM-CM2TL.1	ADIPOSE_TISSUE
GTEX-1I1GP-2326-SM-CGQFL.1	ADIPOSE_TISSUE
GTEX-1IDJF-1726-SM-A9SLL.1	ADIPOSE_TISSUE
GTEX-1J8QM-2326-SM-CYPSL.1	ADIPOSE_TISSUE
GTEX-1K2DA-2126-SM-CGQGL.1	ADIPOSE_TISSUE
GTEX-1LGOU-0826-SM-DHXKL.1	ADIPOSE_TISSUE
GTEX-1QAET-1126-SM-E8VML.1	ADIPOSE_TISSUE
GTEX-14C5O-0926-SM-793DM.1	ADIPOSE_TISSUE
GTEX-17GQL-0826-SM-731AM.1	ADIPOSE_TISSUE
GTEX-17HGU-1726-SM-79OKM.1	ADIPOSE_TISSUE
GTEX-18465-0226-SM-7LG5M.1	ADIPOSE_TISSUE
GTEX-1AMFI-1026-SM-73KYM.1	ADIPOSE_TISSUE
GTEX-1B8SG-1426-SM-7EWEM.1	ADIPOSE_TISSUE
GTEX-1B933-0526-SM-7EPHM.1	ADIPOSE_TISSUE
GTEX-1HB9E-0526-SM-ARZNM.1	ADIPOSE_TISSUE
GTEX-1M5QR-2126-SM-DKPQM.1	ADIPOSE_TISSUE
GTEX-1PBJI-0426-SM-E8VNM.1	ADIPOSE_TISSUE
GTEX-1PFEY-1626-SM-E9J3M.1	ADIPOSE_TISSUE
GTEX-1QP29-0726-SM-DTXFM.1	ADIPOSE_TISSUE
GTEX-WH7G-2226-SM-3NMBN.1	ADIPOSE_TISSUE
GTEX-1399U-2026-SM-9WPNN.1	ADIPOSE_TISSUE
GTEX-14A5H-0526-SM-5TDCN.1	ADIPOSE_TISSUE
GTEX-14E6C-1226-SM-5ZZUN.1	ADIPOSE_TISSUE
GTEX-14ICL-2026-SM-62LDN.1	ADIPOSE_TISSUE
GTEX-14PHX-2426-SM-62LEN.1	ADIPOSE_TISSUE
GTEX-17EVP-1426-SM-79OMN.1	ADIPOSE_TISSUE
GTEX-18D9U-0426-SM-731AN.1	ADIPOSE_TISSUE
GTEX-1B8KZ-1026-SM-73KYN.1	ADIPOSE_TISSUE
GTEX-1C4CL-0426-SM-7939N.1	ADIPOSE_TISSUE
GTEX-1C6VS-1826-SM-73KXN.1	ADIPOSE_TISSUE
GTEX-1F5PK-2526-SM-9MQKN.1	ADIPOSE_TISSUE
GTEX-1GN1V-0226-SM-9WYTN.1	ADIPOSE_TISSUE
GTEX-1GZ2Q-0326-SM-9WG6N.1	ADIPOSE_TISSUE
GTEX-1H23P-1726-SM-A9SMN.1	ADIPOSE_TISSUE
GTEX-1HBPH-0526-SM-9YFMN.1	ADIPOSE_TISSUE
GTEX-1HFI7-0726-SM-ACKVN.1	ADIPOSE_TISSUE
GTEX-1HSKV-1926-SM-CNPPN.1	ADIPOSE_TISSUE
GTEX-1HSMO-1426-SM-CNNQN.1	ADIPOSE_TISSUE
GTEX-1IKK5-0826-SM-ACKWN.1	ADIPOSE_TISSUE
GTEX-1KXAM-0526-SM-DKPQN.1	ADIPOSE_TISSUE
GTEX-1LVA9-0226-SM-E9U5N.1	ADIPOSE_TISSUE
GTEX-1MA7W-0526-SM-E6CIN.1	ADIPOSE_TISSUE
GTEX-1PPH8-1026-SM-DPRXN.1	ADIPOSE_TISSUE
GTEX-1QP28-0226-SM-E9J2N.1	ADIPOSE_TISSUE
GTEX-WXYG-0926-SM-3NB2O.1	ADIPOSE_TISSUE
GTEX-15UKP-0526-SM-7KFRO.1	ADIPOSE_TISSUE
GTEX-17MFQ-1126-SM-7LT9O.1	ADIPOSE_TISSUE
GTEX-1A3MW-0226-SM-7939O.1	ADIPOSE_TISSUE
GTEX-1C475-0326-SM-7SB8O.1	ADIPOSE_TISSUE
GTEX-1C6WA-0226-SM-7IGPO.1	ADIPOSE_TISSUE
GTEX-1F6RS-0226-SM-9MQKO.1	ADIPOSE_TISSUE
GTEX-1GMR2-0226-SM-9JGHO.1	ADIPOSE_TISSUE
GTEX-1GZ4I-0226-SM-7RHHO.1	ADIPOSE_TISSUE
GTEX-1GZ4I-2326-SM-9YFMO.1	ADIPOSE_TISSUE
